match_level,ensemble_id,organism,dose_uM,seed,quiescent_fraction,command_rate_hz,network_rate_hz
2,1,worm,3000.0,137,0.7291666666666666,2.3125,0.6655555555555556
2,1,worm,3000.0,219,0.6875,2.4296875,0.7051388888888889
2,1,worm,100.0,219,0.0,11.200520833333334,3.403611111111111
2,1,worm,200.0,42,0.020833333333333332,8.057291666666666,2.402361111111111
2,1,worm,200.0,137,0.10416666666666667,7.502604166666667,2.2618055555555556
2,1,worm,200.0,219,0.020833333333333332,8.2578125,2.4790277777777776
2,1,worm,30.0,137,0.0,15.794270833333334,4.912916666666667
2,1,worm,30.0,219,0.0,17.1015625,5.287638888888889
2,1,worm,100.0,42,0.0,10.703125,3.2455555555555557
2,1,worm,100.0,137,0.0,10.033854166666666,3.0620833333333333
2,0,worm,500.0,137,0.7708333333333334,2.2942708333333335,0.6455555555555555
2,0,worm,500.0,219,0.6666666666666666,2.5833333333333335,0.7091666666666666
2,0,worm,1000.0,42,0.9791666666666666,1.0911458333333333,0.32513888888888887
2,0,worm,1000.0,137,0.9791666666666666,1.0104166666666667,0.31569444444444444
2,1,worm,10.0,42,0.0,20.489583333333332,6.375972222222222
2,1,worm,10.0,137,0.0,19.450520833333332,6.126666666666667
2,1,worm,10.0,219,0.0,20.997395833333332,6.574166666666667
2,1,worm,30.0,42,0.0,16.692708333333332,5.136111111111111
2,1,worm,350.0,42,0.125,6.151041666666667,1.800138888888889
2,1,worm,350.0,137,0.16666666666666666,5.481770833333333,1.6406944444444445
2,1,worm,350.0,219,0.14583333333333334,6.174479166666667,1.831388888888889
2,1,worm,500.0,42,0.25,5.1171875,1.4781944444444444
2,2,worm,10.0,42,0.0,21.854166666666668,6.834722222222222
2,2,worm,10.0,137,0.0,20.690104166666668,6.545555555555556
2,2,worm,10.0,219,0.0,21.911458333333332,6.887222222222222
2,2,worm,30.0,42,0.0,18.466145833333332,5.771805555555556
2,2,worm,100.0,219,0.0,14.033854166666666,4.430555555555555
2,2,worm,200.0,42,0.020833333333333332,10.888020833333334,3.4458333333333333
2,2,worm,200.0,137,0.041666666666666664,10.5078125,3.315
2,2,worm,200.0,219,0.0,11.315104166666666,3.6061111111111113
2,2,worm,30.0,137,0.0,17.604166666666668,5.573055555555555
2,2,worm,30.0,219,0.0,19.1796875,6.028333333333333
2,2,worm,100.0,42,0.0,13.338541666666666,4.198611111111111
2,2,worm,100.0,137,0.0,12.651041666666666,4.007638888888889
2,3,worm,100.0,219,0.0,17.807291666666668,5.6947222222222225
2,3,worm,200.0,42,0.0,13.8671875,4.380833333333333
2,3,worm,200.0,137,0.0,12.596354166666666,4.019444444444445
2,3,worm,200.0,219,0.0,14.2421875,4.534583333333333
2,4,worm,10.0,42,0.0,18.8828125,5.770972222222222
2,4,worm,10.0,137,0.0,18.59375,5.721666666666667
2,4,worm,10.0,219,0.0,19.083333333333332,5.862361111111111
2,4,worm,30.0,42,0.0,12.559895833333334,3.6679166666666667
2,4,worm,30.0,137,0.0,11.981770833333334,3.529027777777778
2,4,worm,30.0,219,0.0,12.8671875,3.756111111111111
2,4,worm,100.0,42,0.20833333333333334,4.174479166666667,1.1875
2,4,worm,100.0,137,0.375,3.6875,1.1208333333333333
2,2,worm,1000.0,219,0.10416666666666667,6.567708333333333,2.2734722222222223
2,2,worm,3000.0,42,0.20833333333333334,5.533854166666667,2.00375
2,2,worm,3000.0,137,0.0625,5.653645833333333,2.060277777777778
2,2,worm,3000.0,219,0.10416666666666667,6.1328125,2.2327777777777778
2,2,worm,350.0,42,0.0625,9.0546875,2.9183333333333334
2,2,worm,350.0,137,0.041666666666666664,8.473958333333334,2.746111111111111
2,2,worm,350.0,219,0.0,8.9765625,2.9169444444444443
2,2,worm,500.0,42,0.041666666666666664,7.932291666666667,2.6041666666666665
2,3,worm,10.0,42,0.0,23.3125,7.337083333333333
2,3,worm,10.0,137,0.0,22.106770833333332,7.041527777777778
2,3,worm,10.0,219,0.0,23.088541666666668,7.307083333333333
2,3,worm,30.0,42,0.0,21.856770833333332,6.911111111111111
2,3,worm,350.0,42,0.0,10.7890625,3.3866666666666667
2,3,worm,350.0,137,0.041666666666666664,10.119791666666666,3.1822222222222223
2,3,worm,350.0,219,0.0,10.958333333333334,3.4794444444444443
2,3,worm,500.0,42,0.08333333333333333,8.572916666666666,2.6679166666666667
2,3,worm,30.0,137,0.0,20.434895833333332,6.569305555555555
2,3,worm,30.0,219,0.0,22.286458333333332,7.0801388888888885
2,3,worm,100.0,42,0.0,17.828125,5.658888888888889
2,3,worm,100.0,137,0.0,16.825520833333332,5.410277777777778
2,2,worm,500.0,137,0.041666666666666664,7.53125,2.4963888888888888
2,2,worm,500.0,219,0.0,8.1796875,2.7065277777777776
2,2,worm,1000.0,42,0.10416666666666667,6.651041666666667,2.272361111111111
2,2,worm,1000.0,137,0.08333333333333333,6.559895833333333,2.2734722222222223
2,3,worm,500.0,137,0.08333333333333333,8.1328125,2.5519444444444446
2,3,worm,500.0,219,0.0,9.268229166666666,2.9008333333333334
2,3,worm,1000.0,42,0.16666666666666666,5.731770833333333,1.771388888888889
2,3,worm,1000.0,137,0.14583333333333334,5.809895833333333,1.7997222222222222
2,3,worm,1000.0,219,0.08333333333333333,6.1875,1.9101388888888888
2,3,worm,3000.0,42,0.5416666666666666,3.4583333333333335,1.042638888888889
2,3,worm,3000.0,137,0.3541666666666667,3.6979166666666665,1.1306944444444444
2,3,worm,3000.0,219,0.3958333333333333,3.7526041666666665,1.1484722222222221
2,4,worm,350.0,42,1.0,0.7942708333333334,0.38513888888888886
2,4,worm,350.0,137,1.0,0.7135416666666666,0.36291666666666667
2,4,worm,350.0,219,1.0,0.7421875,0.39458333333333334
2,4,worm,500.0,42,1.0,0.4479166666666667,0.29791666666666666
2,4,worm,100.0,219,0.22916666666666666,4.010416666666667,1.1918055555555556
2,4,worm,200.0,42,0.9375,1.6223958333333333,0.5963888888888889
2,4,worm,200.0,137,0.9166666666666666,1.515625,0.5701388888888889
2,4,worm,200.0,219,0.8541666666666666,1.7161458333333333,0.6106944444444444
2,4,worm,500.0,137,1.0,0.4036458333333333,0.2783333333333333
2,4,worm,500.0,219,1.0,0.4192708333333333,0.30083333333333334
2,4,worm,1000.0,42,1.0,0.19791666666666666,0.19875
2,4,worm,1000.0,137,1.0,0.15885416666666666,0.18375
2,4,worm,1000.0,219,1.0,0.1953125,0.1998611111111111
2,4,worm,3000.0,42,1.0,0.08072916666666667,0.12833333333333333
2,4,worm,3000.0,137,1.0,0.059895833333333336,0.12444444444444444
2,4,worm,3000.0,219,1.0,0.08854166666666667,0.12708333333333333
2,5,worm,500.0,137,0.0,14.8125,5.867083333333333
2,5,worm,500.0,219,0.0,16.947916666666668,6.7252777777777775
2,5,worm,1000.0,42,0.020833333333333332,11.598958333333334,4.567222222222222
2,5,worm,1000.0,137,0.0,11.0859375,4.396111111111111
2,6,worm,1000.0,219,1.0,0.6614583333333334,0.24958333333333332
2,6,worm,3000.0,42,1.0,0.234375,0.14055555555555554
2,6,worm,3000.0,137,1.0,0.21614583333333334,0.13777777777777778
2,6,worm,3000.0,219,1.0,0.21614583333333334,0.1388888888888889
2,6,worm,500.0,137,0.9583333333333334,1.3515625,0.4266666666666667
2,6,worm,500.0,219,0.7916666666666666,1.5651041666666667,0.4725
2,6,worm,1000.0,42,1.0,0.5755208333333334,0.23847222222222222
2,6,worm,1000.0,137,1.0,0.59375,0.2323611111111111
2,6,worm,100.0,219,0.0,9.359375,2.7488888888888887
2,6,worm,200.0,42,0.14583333333333334,4.966145833333333,1.3770833333333334
2,6,worm,200.0,137,0.1875,4.6640625,1.3109722222222222
2,6,worm,200.0,219,0.16666666666666666,5.119791666666667,1.43375
2,5,worm,10.0,42,0.0,26.2890625,8.609583333333333
2,5,worm,10.0,137,0.0,25.390625,8.424305555555556
2,5,worm,10.0,219,0.0,26.979166666666668,8.871666666666666
2,5,worm,30.0,42,0.0,28.986979166666668,9.98625
2,5,worm,30.0,137,0.0,27.143229166666668,9.474444444444444
2,5,worm,30.0,219,0.0,29.822916666666668,10.359027777777778
2,5,worm,100.0,42,0.0,26.841145833333332,10.10375
2,5,worm,100.0,137,0.0,26.145833333333332,9.849166666666667
2,5,worm,350.0,42,0.0,19.216145833333332,7.572777777777778
2,5,worm,350.0,137,0.0,17.283854166666668,6.807361111111111
2,5,worm,350.0,219,0.0,19.723958333333332,7.838055555555556
2,5,worm,500.0,42,0.0,16.731770833333332,6.583472222222222
2,5,worm,100.0,219,0.0,27.6015625,10.442361111111111
2,5,worm,200.0,42,0.0,22.880208333333332,8.86111111111111
2,5,worm,200.0,137,0.0,21.989583333333332,8.54111111111111
2,5,worm,200.0,219,0.0,23.8984375,9.348333333333333
2,5,worm,1000.0,219,0.0,12.880208333333334,5.114722222222222
2,5,worm,3000.0,42,0.08333333333333333,7.2265625,2.828333333333333
2,5,worm,3000.0,137,0.0,7.760416666666667,3.061111111111111
2,5,worm,3000.0,219,0.041666666666666664,8.510416666666666,3.350416666666667
2,6,worm,30.0,137,0.0,16.028645833333332,4.938611111111111
2,6,worm,30.0,219,0.0,17.794270833333332,5.4615277777777775
2,6,worm,100.0,42,0.0,9.356770833333334,2.7245833333333334
2,6,worm,100.0,137,0.0,8.528645833333334,2.5213888888888887
2,6,worm,10.0,42,0.0,21.15625,6.559722222222222
2,6,worm,10.0,137,0.0,20.109375,6.324722222222222
2,6,worm,10.0,219,0.0,21.625,6.740277777777778
2,6,worm,30.0,42,0.0,16.958333333333332,5.194166666666667
2,6,worm,350.0,42,0.625,2.3697916666666665,0.6618055555555555
2,6,worm,350.0,137,0.7083333333333334,2.1588541666666665,0.6351388888888889
2,6,worm,350.0,219,0.6458333333333334,2.5885416666666665,0.7245833333333334
2,6,worm,500.0,42,0.9166666666666666,1.4322916666666667,0.44083333333333335
2,7,worm,10.0,42,0.0,24.721354166666668,7.969861111111111
2,7,worm,10.0,137,0.0,23.783854166666668,7.773888888888889
2,7,worm,10.0,219,0.0,25.3046875,8.172916666666667
2,7,worm,30.0,42,0.0,26.609375,8.860138888888889
2,7,worm,30.0,137,0.0,24.794270833333332,8.39638888888889
2,7,worm,30.0,219,0.0,26.252604166666668,8.833472222222222
2,7,worm,100.0,42,0.0,25.765625,9.188055555555556
2,7,worm,100.0,137,0.0,23.1171875,8.325833333333334
2,7,worm,100.0,219,0.0,25.893229166666668,9.307916666666667
2,7,worm,200.0,42,0.0,21.268229166666668,7.8751388888888885
2,7,worm,200.0,137,0.0,21.5,7.959444444444444
2,7,worm,200.0,219,0.0,22.270833333333332,8.328888888888889
2,8,worm,1000.0,219,0.0,15.807291666666666,8.072916666666666
2,8,worm,3000.0,42,0.041666666666666664,9.3203125,4.796388888888889
2,8,worm,3000.0,137,0.0,10.747395833333334,5.5575
2,8,worm,3000.0,219,0.020833333333333332,10.838541666666666,5.59625
2,9,worm,10.0,42,0.0,26.1796875,8.568888888888889
2,9,worm,10.0,137,0.0,24.90625,8.257361111111111
2,9,worm,10.0,219,0.0,26.546875,8.718055555555555
2,9,worm,30.0,42,0.0,28.455729166666668,9.842361111111112
2,7,worm,500.0,137,0.0,14.458333333333334,5.5475
2,7,worm,500.0,219,0.0,15.924479166666666,6.137222222222222
2,7,worm,1000.0,42,0.020833333333333332,11.072916666666666,4.233333333333333
2,7,worm,1000.0,137,0.0,10.416666666666666,4.034583333333333
2,7,worm,350.0,42,0.0,18.463541666666668,6.985833333333333
2,7,worm,350.0,137,0.0,16.8515625,6.396111111111111
2,7,worm,350.0,219,0.0,18.609375,7.116388888888889
2,7,worm,500.0,42,0.0,15.377604166666666,5.860416666666667
2,7,worm,1000.0,219,0.0,12.135416666666666,4.718194444444444
2,7,worm,3000.0,42,0.08333333333333333,6.916666666666667,2.6619444444444444
2,7,worm,3000.0,137,0.0,7.234375,2.80375
2,7,worm,3000.0,219,0.041666666666666664,8.208333333333334,3.1793055555555556
2,8,worm,10.0,42,0.0,29.158854166666668,9.774861111111111
2,8,worm,10.0,137,0.0,27.330729166666668,9.283472222222223
2,8,worm,10.0,219,0.0,29.138020833333332,9.82
2,8,worm,30.0,42,0.0,32.901041666666664,12.122777777777777
2,8,worm,30.0,137,0.0,30.359375,11.265972222222222
2,8,worm,30.0,219,0.0,34.046875,12.581666666666667
2,8,worm,100.0,42,0.0,30.729166666666668,13.333333333333334
2,8,worm,100.0,137,0.0,29.763020833333332,12.957777777777778
2,9,worm,30.0,137,0.0,26.361979166666668,9.25013888888889
2,9,worm,30.0,219,0.0,29.260416666666668,10.222777777777777
2,9,worm,100.0,42,0.0,27.2421875,10.58611111111111
2,9,worm,100.0,137,0.0,26.471354166666668,10.248888888888889
2,8,worm,100.0,219,0.0,32.578125,14.166805555555555
2,8,worm,200.0,42,0.0,26.505208333333332,12.380416666666667
2,8,worm,200.0,137,0.0,25.419270833333332,12.028055555555556
2,8,worm,200.0,219,0.0,26.0859375,12.356805555555555
2,8,worm,350.0,42,0.0,22.1015625,10.828472222222222
2,8,worm,350.0,137,0.0,21.145833333333332,10.421666666666667
2,8,worm,350.0,219,0.0,22.255208333333332,10.956666666666667
2,8,worm,500.0,42,0.0,18.877604166666668,9.46513888888889
2,8,worm,500.0,137,0.0,18.651041666666668,9.414444444444445
2,8,worm,500.0,219,0.0,19.765625,9.930416666666666
2,8,worm,1000.0,42,0.0,14.122395833333334,7.219861111111111
2,8,worm,1000.0,137,0.0,13.953125,7.2
2,9,worm,350.0,42,0.0,19.559895833333332,8.301527777777778
2,9,worm,350.0,137,0.0,18.072916666666668,7.708611111111111
2,9,worm,350.0,219,0.0,20.041666666666668,8.56638888888889
2,9,worm,500.0,42,0.0,18.005208333333332,7.714722222222222
2,9,worm,500.0,137,0.0,16.169270833333332,6.998333333333333
2,9,worm,500.0,219,0.0,17.291666666666668,7.48875
2,9,worm,1000.0,42,0.0,13.1953125,5.720555555555555
2,9,worm,1000.0,137,0.0,12.252604166666666,5.363888888888889
2,10,worm,500.0,137,0.4375,3.5807291666666665,1.0258333333333334
2,10,worm,500.0,219,0.3958333333333333,3.9010416666666665,1.1093055555555555
2,10,worm,1000.0,42,0.7083333333333334,2.2447916666666665,0.6248611111111111
2,10,worm,1000.0,137,0.7708333333333334,2.234375,0.6176388888888888
2,9,worm,100.0,219,0.0,27.455729166666668,10.745972222222223
2,9,worm,200.0,42,0.0,23.033854166666668,9.450694444444444
2,9,worm,200.0,137,0.0,22.75,9.373472222222222
2,9,worm,200.0,219,0.0,24.098958333333332,10.01875
2,9,worm,1000.0,219,0.0,13.700520833333334,6.002361111111111
2,9,worm,3000.0,42,0.0625,8.229166666666666,3.5493055555555557
2,9,worm,3000.0,137,0.0,8.971354166666666,3.9629166666666666
2,9,worm,3000.0,219,0.041666666666666664,9.9609375,4.3341666666666665
2,10,worm,30.0,137,0.0,17.239583333333332,5.353611111111111
2,10,worm,30.0,219,0.0,18.515625,5.7363888888888885
2,10,worm,100.0,42,0.0,11.28125,3.3734722222222224
2,10,worm,100.0,137,0.0,10.971354166666666,3.307638888888889
2,11,worm,100.0,219,0.0,11.401041666666666,3.4325
2,11,worm,200.0,42,0.020833333333333332,7.166666666666667,2.0741666666666667
2,11,worm,200.0,137,0.10416666666666667,6.7421875,1.9645833333333333
2,11,worm,200.0,219,0.0,7.4296875,2.1544444444444446
2,10,worm,100.0,219,0.0,11.783854166666666,3.5105555555555554
2,10,worm,200.0,42,0.020833333333333332,7.9609375,2.285138888888889
2,10,worm,200.0,137,0.020833333333333332,7.268229166666667,2.1269444444444443
2,10,worm,200.0,219,0.0,7.9453125,2.3022222222222224
2,10,worm,10.0,42,0.0,21.677083333333332,6.722777777777778
2,10,worm,10.0,137,0.0,20.5859375,6.493055555555555
2,10,worm,10.0,219,0.0,21.916666666666668,6.8405555555555555
2,10,worm,30.0,42,0.0,18.0546875,5.558472222222222
2,10,worm,350.0,42,0.14583333333333334,5.145833333333333,1.4640277777777777
2,10,worm,350.0,137,0.25,4.830729166666667,1.3725
2,10,worm,350.0,219,0.10416666666666667,5.544270833333333,1.5693055555555555
2,10,worm,500.0,42,0.375,3.9609375,1.1
2,11,worm,350.0,42,0.2708333333333333,4.440104166666667,1.2304166666666667
2,11,worm,350.0,137,0.375,3.9973958333333335,1.12875
2,11,worm,350.0,219,0.3125,4.328125,1.2316666666666667
2,11,worm,500.0,42,0.6041666666666666,2.890625,0.8081944444444444
2,10,worm,1000.0,219,0.6875,2.4453125,0.6806944444444445
2,10,worm,3000.0,42,0.9166666666666666,1.2395833333333333,0.34375
2,10,worm,3000.0,137,0.9375,1.1979166666666667,0.3376388888888889
2,10,worm,3000.0,219,0.9375,1.1953125,0.34430555555555553
2,11,worm,10.0,42,0.0,21.848958333333332,6.7965277777777775
2,11,worm,10.0,137,0.0,20.625,6.507083333333333
2,11,worm,10.0,219,0.0,21.841145833333332,6.829861111111111
2,11,worm,30.0,42,0.0,18.151041666666668,5.607638888888889
2,11,worm,30.0,137,0.0,17.372395833333332,5.406944444444444
2,11,worm,30.0,219,0.0,18.643229166666668,5.792916666666667
2,11,worm,100.0,42,0.0,11.2578125,3.3848611111111113
2,11,worm,100.0,137,0.0,10.692708333333334,3.242638888888889
2,11,worm,500.0,137,0.7083333333333334,2.6666666666666665,0.7559722222222223
2,11,worm,500.0,219,0.5,3.1510416666666665,0.8681944444444445
2,11,worm,1000.0,42,0.9375,1.328125,0.37625
2,11,worm,1000.0,137,0.8958333333333334,1.3802083333333333,0.39361111111111113
2,11,worm,1000.0,219,0.9375,1.4010416666666667,0.40694444444444444
2,11,worm,3000.0,42,1.0,0.5052083333333334,0.17902777777777779
2,11,worm,3000.0,137,1.0,0.453125,0.17694444444444443
2,11,worm,3000.0,219,1.0,0.5546875,0.19027777777777777
2,13,worm,10.0,42,0.0,21.932291666666668,6.849722222222222
2,13,worm,10.0,137,0.0,20.549479166666668,6.498611111111111
2,13,worm,10.0,219,0.0,21.731770833333332,6.834444444444444
2,13,worm,30.0,42,0.0,18.239583333333332,5.675
2,13,worm,500.0,137,0.1875,5.494791666666667,1.646111111111111
2,13,worm,500.0,219,0.14583333333333334,5.828125,1.7431944444444445
2,13,worm,1000.0,42,0.375,4.041666666666667,1.1691666666666667
2,13,worm,1000.0,137,0.375,3.9010416666666665,1.1531944444444444
2,12,worm,100.0,219,0.0,21.114583333333332,7.440555555555555
2,12,worm,200.0,42,0.0,18.541666666666668,6.845833333333333
2,12,worm,200.0,137,0.0,17.721354166666668,6.559027777777778
2,12,worm,200.0,219,0.0,18.614583333333332,6.929444444444444
2,13,worm,30.0,137,0.0,17.729166666666668,5.550277777777778
2,13,worm,30.0,219,0.0,18.893229166666668,5.913194444444445
2,13,worm,100.0,42,0.0,12.317708333333334,3.7941666666666665
2,13,worm,100.0,137,0.0,11.893229166666666,3.679027777777778
2,12,worm,10.0,42,0.0,22.848958333333332,7.289027777777778
2,12,worm,10.0,137,0.0,21.8671875,7.051944444444445
2,12,worm,10.0,219,0.0,23.700520833333332,7.555
2,12,worm,30.0,42,0.0,22.3125,7.280972222222222
2,12,worm,30.0,137,0.0,21.005208333333332,6.935277777777777
2,12,worm,30.0,219,0.0,23.263020833333332,7.6025
2,12,worm,100.0,42,0.0,20.7890625,7.227083333333334
2,12,worm,100.0,137,0.0,19.2734375,6.749722222222222
2,12,worm,350.0,42,0.0,16.494791666666668,6.394583333333333
2,12,worm,350.0,137,0.0,15.0625,5.852361111111111
2,12,worm,350.0,219,0.0,16.875,6.59
2,12,worm,500.0,42,0.0,15.075520833333334,6.018472222222222
2,12,worm,500.0,137,0.0,13.734375,5.512361111111111
2,12,worm,500.0,219,0.0,15.46875,6.233611111111111
2,12,worm,1000.0,42,0.020833333333333332,11.265625,4.721111111111111
2,12,worm,1000.0,137,0.0,11.434895833333334,4.854027777777778
2,12,worm,1000.0,219,0.0,12.6640625,5.342777777777778
2,12,worm,3000.0,42,0.0625,7.9453125,3.45375
2,12,worm,3000.0,137,0.0,8.510416666666666,3.77375
2,12,worm,3000.0,219,0.0625,9.5234375,4.173333333333333
2,13,worm,100.0,219,0.0,12.8671875,3.960138888888889
2,13,worm,200.0,42,0.0,9.471354166666666,2.8620833333333335
2,13,worm,200.0,137,0.041666666666666664,8.643229166666666,2.6230555555555557
2,13,worm,200.0,219,0.0,9.596354166666666,2.9154166666666668
2,13,worm,350.0,42,0.08333333333333333,7.015625,2.0766666666666667
2,13,worm,350.0,137,0.125,6.361979166666667,1.9380555555555556
2,13,worm,350.0,219,0.041666666666666664,7.229166666666667,2.1645833333333333
2,13,worm,500.0,42,0.1875,5.734375,1.6869444444444444
2,14,worm,10.0,42,0.0,21.716145833333332,6.7531944444444445
2,14,worm,10.0,137,0.0,20.299479166666668,6.417638888888889
2,14,worm,10.0,219,0.0,21.747395833333332,6.802638888888889
2,14,worm,30.0,42,0.0,17.856770833333332,5.529166666666667
2,14,worm,30.0,137,0.0,17.473958333333332,5.432361111111111
2,14,worm,30.0,219,0.0,18.6484375,5.787222222222222
2,14,worm,100.0,42,0.0,12.236979166666666,3.6969444444444446
2,14,worm,100.0,137,0.0,11.354166666666666,3.464722222222222
2,14,worm,350.0,42,0.0625,6.098958333333333,1.7409722222222221
2,14,worm,350.0,137,0.14583333333333334,5.440104166666667,1.5872222222222223
2,14,worm,350.0,219,0.0625,6.153645833333333,1.782361111111111
2,14,worm,500.0,42,0.2708333333333333,4.671875,1.3093055555555555
2,14,worm,100.0,219,0.0,12.15625,3.6956944444444444
2,14,worm,200.0,42,0.0,8.627604166666666,2.535972222222222
2,14,worm,200.0,137,0.041666666666666664,7.919270833333333,2.3643055555555557
2,14,worm,200.0,219,0.0,8.6015625,2.5541666666666667
2,13,worm,1000.0,219,0.3125,4.106770833333333,1.2106944444444445
2,13,worm,3000.0,42,0.5833333333333334,2.4791666666666665,0.7194444444444444
2,13,worm,3000.0,137,0.7291666666666666,2.4505208333333335,0.72375
2,13,worm,3000.0,219,0.5833333333333334,2.8385416666666665,0.8309722222222222
2,15,worm,1000.0,219,0.0,16.84375,8.699305555555556
2,15,worm,3000.0,42,0.041666666666666664,9.291666666666666,4.805138888888889
2,15,worm,3000.0,137,0.0,10.635416666666666,5.5536111111111115
2,15,worm,3000.0,219,0.020833333333333332,11.0546875,5.732638888888889
2,16,worm,10.0,42,0.0,22.604166666666668,7.115
2,16,worm,10.0,137,0.0,21.557291666666668,6.851388888888889
2,16,worm,10.0,219,0.0,22.7734375,7.196666666666666
2,16,worm,30.0,42,0.0,20.34375,6.455277777777778
2,14,worm,500.0,137,0.2708333333333333,4.346354166666667,1.2604166666666667
2,14,worm,500.0,219,0.2916666666666667,4.546875,1.3194444444444444
2,14,worm,1000.0,42,0.5625,2.9557291666666665,0.8243055555555555
2,14,worm,1000.0,137,0.6041666666666666,2.9661458333333335,0.8238888888888889
2,14,worm,1000.0,219,0.5625,3.0885416666666665,0.8668055555555556
2,14,worm,3000.0,42,0.8125,1.5677083333333333,0.43194444444444446
2,14,worm,3000.0,137,0.875,1.6197916666666667,0.4479166666666667
2,14,worm,3000.0,219,0.875,1.5494791666666667,0.4390277777777778
2,15,worm,10.0,42,0.0,30.1640625,10.216944444444444
2,15,worm,10.0,137,0.0,28.197916666666668,9.679027777777778
2,15,worm,10.0,219,0.0,30.231770833333332,10.30236111111111
2,15,worm,30.0,42,0.0,35.09375,13.200138888888889
2,15,worm,30.0,137,0.0,33.330729166666664,12.578055555555556
2,15,worm,30.0,219,0.0,37.098958333333336,13.978055555555555
2,15,worm,100.0,42,0.0,32.765625,14.545
2,15,worm,100.0,137,0.0,31.739583333333332,14.202083333333333
2,15,worm,100.0,219,0.0,34.5078125,15.421666666666667
2,15,worm,200.0,42,0.0,28.356770833333332,13.557777777777778
2,15,worm,200.0,137,0.0,27.736979166666668,13.368194444444445
2,15,worm,200.0,219,0.0,28.838541666666668,13.93763888888889
2,16,worm,100.0,219,0.0,16.708333333333332,5.470416666666667
2,16,worm,200.0,42,0.0,14.015625,4.68625
2,16,worm,200.0,137,0.0,13.486979166666666,4.522638888888889
2,16,worm,200.0,219,0.0,14.158854166666666,4.779166666666667
2,15,worm,350.0,42,0.0,24.7109375,12.347222222222221
2,15,worm,350.0,137,0.0,22.239583333333332,11.183333333333334
2,15,worm,350.0,219,0.0,24.2578125,12.23625
2,15,worm,500.0,42,0.0,20.223958333333332,10.280138888888889
2,15,worm,500.0,137,0.0,19.559895833333332,10.03125
2,15,worm,500.0,219,0.0,20.9140625,10.724444444444444
2,15,worm,1000.0,42,0.0,15.036458333333334,7.805555555555555
2,15,worm,1000.0,137,0.0,14.408854166666666,7.535833333333334
2,16,worm,500.0,137,0.0,9.723958333333334,3.432916666666667
2,16,worm,500.0,219,0.0,10.9453125,3.859722222222222
2,16,worm,1000.0,42,0.0625,8.6328125,3.109166666666667
2,16,worm,1000.0,137,0.0,8.026041666666666,2.9452777777777777
2,16,worm,1000.0,219,0.0,8.911458333333334,3.245138888888889
2,16,worm,3000.0,42,0.125,6.315104166666667,2.3738888888888887
2,16,worm,3000.0,137,0.020833333333333332,6.377604166666667,2.410277777777778
2,16,worm,3000.0,219,0.0625,7.192708333333333,2.705972222222222
2,16,worm,30.0,137,0.0,19.372395833333332,6.209583333333334
2,16,worm,30.0,219,0.0,21.057291666666668,6.698611111111111
2,16,worm,100.0,42,0.0,16.0078125,5.225555555555555
2,16,worm,100.0,137,0.0,15.388020833333334,5.057916666666666
2,17,worm,1000.0,219,0.0,15.401041666666666,7.10375
2,17,worm,3000.0,42,0.041666666666666664,9.203125,4.250555555555556
2,17,worm,3000.0,137,0.0,9.388020833333334,4.40375
2,17,worm,3000.0,219,0.041666666666666664,10.346354166666666,4.781666666666666
2,16,worm,350.0,42,0.0,11.583333333333334,3.9740277777777777
2,16,worm,350.0,137,0.0,10.684895833333334,3.704861111111111
